"VeeamServer","Name","BackupName","Type","SizeGB"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-15T053719_E9A8.vrb","UK1-FILE02","Reverse-Incredmental Backup)","5.01885080337524"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-15T093707_49F1.vrb","UK1-FILE02","Reverse-Incredmental Backup)","5.01533985137939"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-15T133848_B47B.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.27274656295776"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-15T173505_4087.vrb","UK1-FILE02","Reverse-Incredmental Backup)","10.8274922370911"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-16T053800_A87E.vrb","UK1-FILE02","Reverse-Incredmental Backup)","2.86157989501953"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-16T093548_1299.vrb","UK1-FILE02","Reverse-Incredmental Backup)","16.9510507583618"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-16T133742_9D30.vrb","UK1-FILE02","Reverse-Incredmental Backup)","14.3826270103455"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-16T173748_2BA6.vrb","UK1-FILE02","Reverse-Incredmental Backup)","23.5323038101196"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-17T054431_D028.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.57754373550415"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-17T093705_07C1.vrb","UK1-FILE02","Reverse-Incredmental Backup)","13.8178896903992"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-17T133425_6624.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.700754642486572"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-17T173540_81A4.vrb","UK1-FILE02","Reverse-Incredmental Backup)","14.5869731903076"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-18T053631_414B.vrb","UK1-FILE02","Reverse-Incredmental Backup)","13.4226880073547"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-18T093417_BE28.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.26460409164429"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-18T133520_A7FD.vrb","UK1-FILE02","Reverse-Incredmental Backup)","15.9360928535461"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-18T173436_5256.vrb","UK1-FILE02","Reverse-Incredmental Backup)","16.6829838752747"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-19T053548_A584.vrb","UK1-FILE02","Reverse-Incredmental Backup)","15.3139233589172"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-19T093502_1F4D.vrb","UK1-FILE02","Reverse-Incredmental Backup)","6.24790287017822"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-19T133617_3722.vrb","UK1-FILE02","Reverse-Incredmental Backup)","14.0329422950745"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-19T173410_E917.vrb","UK1-FILE02","Reverse-Incredmental Backup)","15.9131636619568"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-20T053442_D613.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.85303783416748"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-20T093323_1580.vrb","UK1-FILE02","Reverse-Incredmental Backup)","14.844247341156"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-20T133406_0DD3.vrb","UK1-FILE02","Reverse-Incredmental Backup)","16.7047009468079"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-20T173309_D468.vrb","UK1-FILE02","Reverse-Incredmental Backup)","2.94604253768921"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-21T053428_57F9.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.973135948181152"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-21T093446_43F1.vrb","UK1-FILE02","Reverse-Incredmental Backup)","15.7450218200684"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-21T133442_8905.vrb","UK1-FILE02","Reverse-Incredmental Backup)","17.0795588493347"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-21T173709_B1C5.vrb","UK1-FILE02","Reverse-Incredmental Backup)","16.1026067733765"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-22T053647_9CA1.vrb","UK1-FILE02","Reverse-Incredmental Backup)","15.7562527656555"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-22T093707_8C3A.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.65721988677979"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-22T134307_CF65.vrb","UK1-FILE02","Reverse-Incredmental Backup)","15.0932040214539"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-22T173755_52F7.vrb","UK1-FILE02","Reverse-Incredmental Backup)","13.8875193595886"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-23T053454_A738.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.690450668334961"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-23T093415_0EB0.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.73047780990601"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-23T133711_8080.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.49603748321533"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-23T173419_D59B.vrb","UK1-FILE02","Reverse-Incredmental Backup)","134.465312957764"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-24T062049_B9BD.vrb","UK1-FILE02","Reverse-Incredmental Backup)","3.62260770797729"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-24T093429_1C85.vrb","UK1-FILE02","Reverse-Incredmental Backup)","3.79752922058105"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-24T133414_2BF4.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.11120319366455"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-24T173221_D044.vrb","UK1-FILE02","Reverse-Incredmental Backup)","2.02658319473267"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-25T053515_34C2.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.06425952911377"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-25T093243_3777.vrb","UK1-FILE02","Reverse-Incredmental Backup)","8.27595853805542"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-25T134016_E1D8.vrb","UK1-FILE02","Reverse-Incredmental Backup)","18.3444628715515"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-25T174003_7348.vrb","UK1-FILE02","Reverse-Incredmental Backup)","11.9838585853577"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-26T054535_D864.vrb","UK1-FILE02","Reverse-Incredmental Backup)","2.05651712417603"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-26T093342_B8DA.vrb","UK1-FILE02","Reverse-Incredmental Backup)","3.20526218414307"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-26T133431_578D.vrb","UK1-FILE02","Reverse-Incredmental Backup)","7.40700483322144"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-26T173432_F428.vrb","UK1-FILE02","Reverse-Incredmental Backup)","2.27823162078857"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-27T053635_23C7.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.524119853973389"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-27T093336_BB76.vrb","UK1-FILE02","Reverse-Incredmental Backup)","3.62923145294189"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-27T133604_24A4.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.921443462371826"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-27T173418_F7EC.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.43148183822632"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-28T054355_6A53.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.583798885345459"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-28T093020_342E.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.10905313491821"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-28T133402_26D0.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.953268051147461"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-28T173358_9CFA.vrb","UK1-FILE02","Reverse-Incredmental Backup)","1.82637310028076"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-29T053320_F93D.vrb","UK1-FILE02","Reverse-Incredmental Backup)","0.655021190643311"
"panglveeam03","UK1-FILE02 - 4hrD2020-10-29T093429_55B6.vbk","UK1-FILE02","Full Backup (Seed)","1144.54277133942"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-28T093615_E5CC.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.500622272491455"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-28T133816_DF31.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.334750175476074"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-28T173350_2907.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.532052040100098"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-29T053733_A492.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.210562705993652"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-29T093305_DA1F.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.543086051940918"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-29T133532_47EA.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.361747741699219"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-29T173523_B114.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.489409446716309"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-30T053337_609F.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.249309062957764"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-30T093227_6C6B.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.483654975891113"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-30T133442_EFE5.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.385206699371338"
"panglveeam03","UK1-FILE03 - 4hrD2020-09-30T173723_9EB8.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.46083927154541"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-01T053720_48CA.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.274141788482666"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-01T093526_7720.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.461426258087158"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-01T134735_132D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.3267502784729"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-01T173950_FB66.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.501599788665771"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-02T053631_24E8.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.235595226287842"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-02T093433_CFF3.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.525990009307861"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-02T133652_D953.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.463900566101074"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-02T173432_DBE3.vrb","UK1-FILE03","Reverse-Incredmental Backup)","11.9473986625671"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-03T054252_58D1.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.282334804534912"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-03T093809_3AA1.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.389516830444336"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-03T133710_005E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.281039714813232"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-03T173613_A414.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.73000431060791"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-04T053917_9CA0.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.2696533203125"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-04T093614_D20C.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.425867080688477"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-04T133920_A4BE.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.41182279586792"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-04T173637_8B4A.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.534850120544434"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-05T053629_2DFD.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.233150482177734"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-05T093850_1DC5.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.810449123382568"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-05T133706_ED7E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.16827774047852"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-05T175412_152A.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.544380664825439"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-06T054105_0309.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.29337739944458"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-06T094332_4E02.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.593346118927002"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-06T134147_8979.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.372158527374268"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-06T173745_75E7.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.05594825744629"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-07T053606_FAA6.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.335066795349121"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-07T093800_695E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.486060619354248"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-07T133625_F89D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.05142974853516"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-07T173650_1381.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.46923351287842"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-08T053815_7C6E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.349664211273193"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-08T094009_B678.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.476034641265869"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-08T133737_3059.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.434227466583252"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-08T173719_D823.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.735241889953613"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-09T053707_71A9.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.329976081848145"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-09T093614_3624.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.616564273834229"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-09T133743_7AB5.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.355443954467773"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-09T173705_CE2B.vrb","UK1-FILE03","Reverse-Incredmental Backup)","8.59371471405029"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-10T053610_C3C0.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.316235065460205"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-10T093449_C109.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.414706707000732"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-10T133638_34AB.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.318252563476563"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-10T173756_8B87.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.567409992218018"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-11T053721_1AA8.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.29261589050293"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-11T093540_1196.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.514449596405029"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-11T133623_CC7D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.526618957519531"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-11T173541_412C.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.59724760055542"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-12T053805_E3FA.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.312123775482178"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-12T093754_8B42.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.399986743927"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-12T133730_7918.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.575485706329346"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-12T173455_101A.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.486532211303711"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-13T053517_CF65.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.248714447021484"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-13T093940_6149.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.679544448852539"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-13T133849_0FF8.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.99207878112793"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-13T173705_3A68.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.694984436035156"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-14T053653_AB44.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.376364231109619"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-14T093727_57E6.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.668570041656494"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-14T134105_918F.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.479540824890137"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-14T174124_024B.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.531467914581299"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-15T053722_A2CD.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.321505546569824"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-15T093705_E6D2.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.540904521942139"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-15T133851_D683.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.432095527648926"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-15T173501_D141.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.533215522766113"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-16T053757_1729.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.302860260009766"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-16T093550_6566.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.636213779449463"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-16T133739_856D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.395853519439697"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-16T173747_CEE5.vrb","UK1-FILE03","Reverse-Incredmental Backup)","5.28130292892456"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-17T054429_9D70.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.586227416992188"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-17T093700_CDBC.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.635683059692383"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-17T133423_7944.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.327695846557617"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-17T173539_6C48.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.01097822189331"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-18T053627_6B88.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.328779220581055"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-18T093413_A8B4.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.423550605773926"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-18T133518_BCF5.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.676919937133789"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-18T173434_9152.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.620189189910889"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-19T053547_C213.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.302758693695068"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-19T093505_E9E4.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.954668998718262"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-19T133614_EC28.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.714759826660156"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-19T173406_C328.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.2410192489624"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-20T053444_1073.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.287323474884033"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-20T093323_B75E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.550815105438232"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-20T133407_E3FE.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.499185085296631"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-20T173307_3E1E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.621891975402832"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-21T053428_471F.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.259857654571533"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-21T093447_5C6A.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.568633556365967"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-21T133438_EE8A.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.355841636657715"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-21T173706_F45E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.644340038299561"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-22T053645_A9F7.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.298867225646973"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-22T093704_88CD.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.456409454345703"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-22T134303_43EF.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.557969093322754"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-22T175140_EF17.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.561159610748291"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-23T054844_1556.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.251447677612305"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-23T094121_C23D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.440778255462646"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-23T134440_8C3D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.366697311401367"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-23T174207_E3AA.vrb","UK1-FILE03","Reverse-Incredmental Backup)","129.794785499573"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-24T072537_D348.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.734355926513672"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-24T094308_AA24.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.575201988220215"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-24T134230_924D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.250270843505859"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-24T173926_4A49.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.49851655960083"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-25T054327_DAD8.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.445495128631592"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-25T093946_881D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","8.20031833648682"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-25T135251_0CE3.vrb","UK1-FILE03","Reverse-Incredmental Backup)","6.1357798576355"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-25T175944_CACC.vrb","UK1-FILE03","Reverse-Incredmental Backup)","1.20565891265869"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-26T060053_38CF.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.267364501953125"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-26T094155_5884.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.765816688537598"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-26T134331_9E51.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.402933597564697"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-26T174513_5CFE.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.457188606262207"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-27T054425_3279.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.312155246734619"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-27T094035_8C6A.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.630305767059326"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-27T134502_49F3.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.799741744995117"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-27T174143_DB49.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.439694881439209"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-28T055120_2D62.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.280031204223633"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-28T093655_2FE4.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.441240310668945"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-28T134128_4E9E.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.389445781707764"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-28T174057_7A2D.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.50010347366333"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-29T054131_E0F8.vrb","UK1-FILE03","Reverse-Incredmental Backup)","0.281692981719971"
"panglveeam03","UK1-FILE03 - 4hrD2020-10-29T094130_22DF.vbk","UK1-FILE03","Full Backup (Seed)","1541.44754314423"
"panglveeam03","UK1-FILE08 -4hrD2020-09-28T090033_D5EA.vrb","UK1-FILE08","Reverse-Incredmental Backup)","1.17790603637695"
"panglveeam03","UK1-FILE08 -4hrD2020-09-28T130045_38E3.vrb","UK1-FILE08","Reverse-Incredmental Backup)","0.405220508575439"
"panglveeam03","UK1-FILE08 -4hrD2020-09-28T170036_09C6.vrb","UK1-FILE08","Reverse-Incredmental Backup)","0.556538105010986"
"panglveeam03","UK1-FILE08 -4hrD2020-09-29T050045_0B00.vrb","UK1-FILE08","Reverse-Incredmental Backup)","0.386228561401367"
"panglveeam03","UK1-FILE08 -4hrD2020-09-29T090031_33EA.vrb","UK1-FILE08","Reverse-Incredmental Backup)","0.345838069915771"
"panglveeam03","UK1-FILE08 -4hrD2020-09-29T130034_5FBE.vrb","UK1-FILE08","Reverse-Incredmental Backup)","0.307580947875977"
